1582891714306,-0.110076904,-0.05000305,-0.048583984,DATA
1582891714325,-0.13893127,-0.001739502,-0.040740967,DATA
1582891714344,0.1876831,-0.07601929,0.025878906,DATA
1582891714364,0.083099365,-0.031158447,-0.005996704,DATA
1582891714384,-0.1912384,-0.030288696,0.027633667,DATA
1582891714402,-0.05458069,-0.024734497,0.033203125,DATA
1582891714423,0.15472412,-0.0388031,0.06539917,DATA
1582891714441,0.030838013,-0.04159546,0.05116272,DATA
1582891714461,-0.1637268,0.0072784424,0.034988403,DATA
1582891714480,0.030456543,-0.012008667,0.01626587,DATA
1582891714509,0.14326477,-0.009429932,0.019226074,DATA
1582891714517,0.038528442,-0.0049591064,-0.0211792,DATA
1582891714558,-0.21914673,0.055389404,-0.05079651,DATA
1582891714558,0.03894043,0.027893066,-0.04284668,DATA
1582891714574,0.14283752,0.023361206,-0.034317017,DATA
1582891714593,0.060791016,0.030273438,-0.04031372,DATA
1582891714615,-0.26115417,0.07460022,-0.045181274,DATA
1582891714633,0.09794617,0.0121154785,0.0015716553,DATA
1582891714652,0.13018799,0.037506104,-0.009918213,DATA
1582891714671,0.028625488,0.008483887,0.0054016113,DATA
1582891714709,-0.29208374,0.057006836,-0.01361084,DATA
1582891714723,0.15133667,-0.031845093,0.046279907,DATA
1582891714748,0.13606262,0.025253296,-5.950928E-4,DATA
1582891714765,0.007797241,0.005004883,0.026138306,DATA
1582891714786,-0.30252075,0.038986206,0.0011138916,DATA
1582891714805,0.15040588,-0.014709473,0.028320312,DATA
1582891714825,0.16929626,0.015930176,-0.029327393,DATA
1582891714845,-0.055770874,0.020889282,-0.028427124,DATA
1582891714865,-0.18829346,0.03137207,-0.04963684,DATA
1582891714883,0.1455841,5.0354004E-4,-0.013671875,DATA
1582891714906,0.14505005,4.8828125E-4,-0.024536133,DATA
1582891714922,-0.102264404,0.035003662,-0.015167236,DATA
1582891714938,-0.14846802,0.0070495605,-0.0072784424,DATA
1582891714958,0.1321106,-0.0021514893,0.014266968,DATA
1582891714977,0.10424805,-0.013748169,-0.001373291,DATA
1582891714996,-0.16325378,0.036224365,8.544922E-4,DATA
1582891715017,-0.060058594,0.011779785,0.016418457,DATA
1582891715035,0.14082336,0.025543213,0.023910522,DATA
1582891715055,0.043563843,0.010055542,-0.0066833496,DATA
1582891715075,-0.1525116,0.056777954,-0.045806885,DATA
1582891715106,-0.07536316,0.03779602,-0.056762695,DATA
1582891715114,0.23937988,-3.9672852E-4,-0.031295776,DATA
1582891715131,0.08772278,0.015548706,-0.04612732,DATA
1582891715149,-0.28704834,0.042388916,-0.03012085,DATA
1582891715169,-0.038101196,0.0036468506,0.0057373047,DATA
1582891715188,0.21447754,-0.009979248,0.041610718,DATA
1582891715208,0.0758667,-0.035247803,0.044509888,DATA
1582891715247,-0.27470398,0.02217102,0.037399292,DATA
1582891715266,-0.034805298,-0.016540527,0.0395813,DATA
1582891715286,0.2098999,-0.020584106,0.048080444,DATA
1582891715328,0.08027649,-0.023132324,0.017028809,DATA
1582891715328,-0.30271912,0.026626587,-0.0054626465,DATA
1582891715341,0.029373169,-0.027374268,0.0103302,DATA
1582891715360,0.16894531,0.0034484863,-0.011856079,DATA
1582891715379,0.075149536,-0.011703491,-0.014221191,DATA
1582891715399,-0.3109131,0.037521362,-0.030181885,DATA
1582891715419,0.0957489,-0.03627014,0.017410278,DATA
1582891715438,0.15310669,-0.0046539307,-0.01651001,DATA
1582891715459,0.0076293945,-0.009506226,0.0063323975,DATA
1582891715477,-0.29621887,0.007080078,0.0016937256,DATA
1582891715497,0.12931824,-0.042251587,0.045272827,DATA
1582891715523,0.106414795,-0.022491455,0.010375977,DATA
1582891715534,-0.030395508,-0.015670776,0.021697998,DATA
1582891715552,-0.16804504,-0.010955811,0.0095825195,DATA
1582891715571,0.14953613,-0.03955078,0.03515625,DATA
1582891715591,0.08862305,-0.027511597,-0.0033721924,DATA
1582891715611,-0.1174469,0.0065612793,-0.013595581,DATA
1582891715631,-0.13337708,-0.016601562,-0.0064697266,DATA
1582891715650,0.15737915,-0.02458191,0.016235352,DATA
1582891715668,0.09480286,-0.036956787,0.0017852783,DATA
1582891715688,-0.12251282,0.004119873,-0.0045318604,DATA
1582891715729,-0.12678528,-0.010406494,0.0031433105,DATA
1582891715743,0.14109802,-0.030258179,0.030166626,DATA
1582891715764,-0.0063323975,-0.017990112,-0.01461792,DATA
1582891715784,-0.17129517,0.0045928955,-0.0231781,DATA
1582891715803,-0.017562866,-0.026885986,-0.0019073486,DATA
1582891715824,0.09576416,-0.021438599,0.005142212,DATA
1582891715843,0.06448364,-0.029022217,-0.006652832,DATA
1582891715861,-0.0022735596,-0.0053710938,-0.010955811,DATA
1582891715888,0.009262085,-0.014038086,-0.008056641,DATA
1582891715899,0.08842468,-0.027526855,0.007537842,DATA
1582891715916,0.011123657,-0.022918701,-0.009338379,DATA
1582891715935,-0.16082764,0.014785767,-0.0126953125,DATA
1582891715954,-0.018249512,-0.01878357,0.01826477,DATA
1582891715973,0.18504333,-0.028366089,0.036758423,DATA
1582891715993,0.044387817,-0.017608643,0.0016174316,DATA
1582891716013,-0.21461487,0.009918213,-0.004837036,DATA
1582891716032,-0.039367676,-0.015014648,0.005630493,DATA
1582891716054,0.18797302,-0.015151978,0.017501831,DATA
1582891716071,0.0501709,-0.017868042,0.0059051514,DATA
1582891716110,-0.19824219,0.014709473,-0.0036621094,DATA
1582891716111,-0.046783447,-0.00680542,0.0012817383,DATA
1582891716127,0.2117157,-0.022033691,0.012145996,DATA
1582891716149,0.062561035,-0.009719849,-0.005996704,DATA
1582891716166,-0.21444702,0.021835327,-0.0146484375,DATA
1582891716187,-0.099990845,0.012008667,-0.008666992,DATA
1582891716225,0.25509644,-0.02268982,0.018096924,DATA
1582891716245,0.0844574,-0.0049591064,-0.021575928,DATA
1582891716284,-0.2091217,0.019317627,-0.034362793,DATA
1582891716285,-0.16275024,0.014541626,-0.025421143,DATA
1582891716305,0.27148438,-0.030639648,0.01838684,DATA
1582891716318,0.117126465,-0.0033111572,-0.007736206,DATA
1582891716338,-0.19064331,0.012863159,-0.010894775,DATA
1582891716359,-0.16938782,0.006881714,-0.008773804,DATA
1582891716378,0.23123169,-0.030914307,0.022232056,DATA
1582891716398,0.09095764,-0.009841919,-7.9345703E-4,DATA
