1582891714326,0.0,0.0,-0.0,DATA
1582891714344,0.5639907,2.373675,-2.4173956,DATA
1582891714364,1.0974852,0.9817556,-3.6443596,DATA
1582891714384,-0.33118498,-1.3456438,2.1201086,DATA
1582891714403,1.646062,1.0592833,-2.096013,DATA
1582891714423,0.04090616,1.4522383,-1.1408567,DATA
1582891714443,1.0156326,0.42730522,-2.6101036,DATA
1582891714463,0.09282407,-1.1886262,1.9878874,DATA
1582891714494,1.4518493,1.0876269,-1.4325323,DATA
1582891714505,0.14003214,1.486489,-0.8494272,DATA
1582891714517,1.0828621,0.7026644,-2.558135,DATA
1582891714558,-0.27281043,-1.4874582,2.5053482,DATA
1582891714558,0.47931334,0.31248665,-1.102787,DATA
1582891714574,-0.20786338,1.3662419,-0.39885426,DATA
1582891714593,0.37777805,0.86307836,-3.0776796,DATA
1582891714615,-0.8614351,-1.5774784,2.3753233,DATA
1582891714633,0.06291379,0.03311205,-0.9236393,DATA
1582891714654,-1.0719652,1.157393,-0.58222103,DATA
1582891714680,0.09577176,0.81526303,-2.6091518,DATA
1582891714717,-1.0707934,-1.3352394,2.0803356,DATA
1582891714725,0.39470136,-0.17751312,-0.6452408,DATA
1582891714729,-0.595057,0.9883857,-0.2956171,DATA
1582891714748,0.5881377,1.1534476,-2.8332787,DATA
1582891714765,-0.29489285,-1.1504624,2.599307,DATA
1582891714786,0.52784884,-0.44262576,-0.1104784,DATA
1582891714806,-0.48079783,1.14146,0.03318119,DATA
1582891714824,0.54651743,1.0752661,-2.899477,DATA
1582891714846,-0.5572535,-1.2129714,1.8837414,DATA
1582891714865,0.61031306,-0.29094458,-0.20079994,DATA
1582891714905,-0.9772148,0.9416089,0.027622223,DATA
1582891714906,0.47001153,1.0352545,-2.7517939,DATA
1582891714922,-1.0895221,-1.0807076,2.030612,DATA
1582891714939,0.7186581,-0.105217695,-0.84599113,DATA
1582891714959,-0.36444247,0.83244896,0.0838995,DATA
1582891714978,0.73634905,0.83697104,-2.0984545,DATA
1582891714996,-0.067378536,-1.2110283,2.184167,DATA
1582891715017,0.9049603,-0.15639591,-0.6431637,DATA
1582891715036,-0.4810266,0.9967737,0.35459232,DATA
1582891715056,0.8705158,1.2888641,-1.0810776,DATA
1582891715081,-0.39826292,-0.74028254,0.76239204,DATA
1582891715112,-1.0253978,-1.4946678,1.1411114,DATA
1582891715114,-0.19414961,1.420013,-0.40574646,DATA
1582891715132,0.07682559,1.982753,-1.9838743,DATA
1582891715149,-0.57233536,-1.122963,0.17944717,DATA
1582891715170,-0.9647633,-2.084284,1.9674854,DATA
1582891715189,-0.25752953,1.1688449,-1.018383,DATA
1582891715208,0.36022592,1.4649363,-2.0225945,DATA
1582891715227,0.03150916,-0.63361716,-1.5341892,DATA
1582891715247,-0.8376783,-1.9961128,3.1258526,DATA
1582891715267,0.68535405,1.0728471,-0.23728275,DATA
1582891715298,0.52457595,1.6302435,-2.3366184,DATA
1582891715328,-0.14256182,-0.17577934,-1.5942402,DATA
1582891715328,-0.4321241,-1.858716,3.4706078,DATA
1582891715341,0.42558143,0.6521797,0.40779018,DATA
1582891715360,0.47187403,1.5312583,-2.3587914,DATA
1582891715379,-0.2815108,-0.03164053,-1.7131176,DATA
1582891715401,-0.94532526,-1.8453581,2.5323782,DATA
1582891715420,-0.06688604,0.50226164,0.94712925,DATA
1582891715439,0.4095985,1.442734,-2.110115,DATA
1582891715459,-0.728914,0.0037431717,-0.98840904,DATA
1582891715488,-0.24529207,-1.7111659,1.715373,DATA
1582891715504,-0.06475362,0.51966715,0.5178995,DATA
1582891715523,0.70472467,1.1007013,-1.5391693,DATA
1582891715534,-0.13310876,-0.016606808,-1.2749834,DATA
1582891715552,-0.25193632,-1.362694,2.010417,DATA
1582891715571,0.19948354,0.98705006,0.1314516,DATA
1582891715591,0.7952327,1.213706,-1.3528872,DATA
1582891715611,-0.28074476,-0.34279943,-1.6720743,DATA
1582891715632,-0.5079266,-1.7018797,2.9372482,DATA
1582891715650,0.3995936,0.6217756,-0.9074869,DATA
1582891715676,0.26661944,0.9543421,-0.9437227,DATA
1582891715693,0.039241612,-0.08751583,-2.1086645,DATA
1582891715723,-0.76333845,-1.3841827,3.475235,DATA
1582891715729,1.0857136,0.97331715,-1.0491428,DATA
1582891715743,-0.08551103,1.0720544,-0.88292503,DATA
1582891715763,-0.19994278,-0.46503806,-1.155654,DATA
1582891715784,-0.6377897,-1.10938,3.35318,DATA
1582891715805,0.85000694,0.73060036,-1.2425251,DATA
