1582891714306,-0.29180908,0.0076141357,-0.13035583,-0.016342163,0.008728027,-0.07762146,DATA
1582891714325,0.111343384,-0.049423218,-0.07496643,-0.016342163,0.008728027,-0.07762146,DATA
1582891714344,0.11064148,-0.034301758,-0.079208374,-0.016342163,0.008728027,-0.07762146,DATA
1582891714364,-0.023651123,-0.036743164,-0.058059692,-0.016342163,0.008728027,-0.07762146,DATA
1582891714385,-0.2906189,0.00920105,-0.0619812,-0.016342163,0.008728027,-0.07762146,DATA
1582891714403,0.1491394,-0.055145264,0.0014801025,-0.016342163,0.008728027,-0.07762146,DATA
1582891714423,0.05744934,-0.007156372,-0.037979126,-0.016342163,0.008728027,-0.07762146,DATA
1582891714442,-0.0491333,-0.022537231,-0.030090332,-0.016342163,0.008728027,-0.07762146,DATA
1582891714461,-0.23042297,0.026000977,-0.061935425,-0.016342163,0.008728027,-0.07762146,DATA
1582891714494,0.20825195,-0.0418396,-0.027359009,-0.016342163,0.008728027,-0.07762146,DATA
1582891714517,0.0541687,0.032821655,-0.112838745,-0.016342163,0.008728027,-0.07762146,DATA
1582891714558,-0.0789032,0.022613525,-0.10192871,-0.016342163,0.008728027,-0.07762146,DATA
1582891714558,-0.24627686,0.07148743,-0.13700867,-0.016342163,0.008728027,-0.07762146,DATA
1582891714574,0.18199158,0.0049743652,-0.09262085,-0.016342163,0.008728027,-0.07762146,DATA
1582891714593,0.11135864,0.045074463,-0.13363647,-0.016342163,0.008728027,-0.07762146,DATA
1582891714615,-0.1199646,0.062683105,-0.118255615,-0.016342163,0.008728027,-0.07762146,DATA
1582891714633,-0.18231201,0.062286377,-0.11079407,-0.016342163,0.008728027,-0.07762146,DATA
1582891714654,0.1533966,0.022628784,-0.06512451,-0.016342163,0.008728027,-0.07762146,DATA
1582891714680,0.107177734,0.019943237,-0.082458496,-0.016342163,0.008728027,-0.07762146,DATA
1582891714709,-0.15600586,0.054641724,-0.079193115,-0.016342163,0.008728027,-0.07762146,DATA
1582891714723,-0.14692688,0.034057617,-0.07720947,-0.016342163,0.008728027,-0.07762146,DATA
1582891714729,0.13227844,0.010498047,-0.03416443,-0.016342163,0.008728027,-0.07762146,DATA
1582891714748,0.1382904,-0.009719849,-0.056015015,-0.016342163,0.008728027,-0.07762146,DATA
1582891714765,-0.21766663,0.050064087,-0.07539368,-0.016342163,0.008728027,-0.07762146,DATA
1582891714786,-0.10852051,0.0181427,-0.07383728,-0.016342163,0.008728027,-0.07762146,DATA
