,ori,,
1582891836311,79.36215,-17.10397,-2.785257
1582891836325,79.58487,-18.161709,-3.0285118
1582891836345,80.31726,-17.63852,-3.5431135
1582891836365,81.01254,-17.617561,-3.8714511
1582891836384,81.65634,-17.820229,-4.5184193
1582891836404,82.50806,-17.714287,-4.9844823
1582891836422,83.170166,-17.716167,-5.301351
1582891836441,83.99045,-17.557325,-5.8939104
1582891836463,85.008545,-17.130436,-6.355834
1582891836480,85.50668,-17.827463,-6.8871036
1582891836510,86.53305,-17.449015,-7.532734
1582891836531,87.045654,-17.489443,-7.4840865
1582891836535,87.98822,-17.03015,-8.276001
1582891836555,88.71918,-17.260542,-8.257766
1582891836575,89.15808,-17.892195,-8.787112
1582891836595,90.03989,-17.28854,-9.029821
1582891836614,90.52994,-17.238985,-9.061832
1582891836635,91.33142,-16.481138,-9.473177
1582891836656,91.784454,-16.974901,-9.409868
1582891836691,92.12128,-17.405796,-9.740646
1582891836693,92.43576,-17.49482,-9.855038
1582891836724,92.48468,-17.458017,-9.415252
1582891836728,92.725494,-17.241318,-9.699929
1582891836747,92.70178,-17.570324,-9.34227
1582891836766,92.78674,-17.493849,-9.249047
1582891836786,92.98157,-17.14267,-9.256642
1582891836806,92.76724,-17.701256,-8.746571
1582891836825,92.67334,-17.94542,-8.570905
1582891836846,92.18341,-18.683908,-7.8733454
1582891836865,92.057434,-18.178648,-7.6590643
1582891836880,91.820465,-18.138447,-7.430237
1582891836904,91.24686,-18.835453,-6.969366
1582891836941,90.9317,-18.784609,-6.8736534
1582891836942,90.252625,-19.200201,-6.171383
1582891836958,90.00696,-18.508284,-5.9134154
1582891836978,89.50003,-19.001017,-5.493091
1582891836997,88.68817,-20.13414,-5.25995
1582891837016,88.46301,-19.200338,-4.8197823
1582891837037,88.22839,-18.220715,-4.626584
1582891837079,87.79709,-19.055407,-4.180969
1582891837079,87.368866,-19.717566,-3.7743654
1582891837097,87.04184,-19.632803,-3.6359415
1582891837116,87.00723,-19.136868,-3.5570831
1582891837130,86.78113,-19.058626,-3.3861277
1582891837151,86.630646,-18.977724,-3.2897196
1582891837170,86.41815,-19.342548,-3.0118828
1582891837190,86.183624,-19.43674,-2.8269331
1582891837208,86.112976,-19.366264,-3.0469744
1582891837231,85.9093,-19.602736,-2.7713497
1582891837261,85.911316,-19.28619,-2.8840759
1582891837265,85.711945,-19.949694,-2.7312915
1582891837284,85.63843,-20.001337,-2.5811982
1582891837307,85.757996,-19.403805,-2.9155393
1582891837344,85.72711,-19.547483,-2.658397
1582891837344,85.82904,-19.390354,-2.9235933
1582891837360,85.7912,-19.524073,-2.8860517
1582891837380,85.700745,-19.6317,-2.6759565
1582891837399,85.86655,-18.920183,-2.917109
1582891837423,85.757996,-19.478712,-2.881596
1582891837464,85.61783,-19.801851,-2.6904812
1582891837464,85.61041,-19.443151,-2.8206258
1582891837475,85.45413,-19.812899,-2.7063951
1582891837495,85.14441,-20.355812,-2.7493098
1582891837524,85.15057,-19.512873,-2.488336
1582891837534,85.13904,-19.052406,-2.55406
1582891837553,84.9198,-19.837936,-2.6007602
1582891837574,84.76773,-19.977432,-2.4123528
1582891837593,84.68805,-19.574837,-2.3685799
1582891837613,84.465546,-20.039505,-2.3003898
1582891837648,84.2305,-20.15456,-2.1649978
1582891837648,84.27655,-19.230898,-2.2522142
1582891837667,84.2092,-19.159851,-2.214071
1582891837691,83.780945,-19.939888,-2.0140612
1582891837706,83.51352,-20.022097,-1.9755276
1582891837726,83.39206,-19.359028,-1.9308416
1582891837745,83.14917,-19.438377,-1.9695963
1582891837763,82.84729,-19.929617,-2.0723019
1582891837785,82.5621,-19.85332,-1.7414591
1582891837803,82.62662,-18.854494,-2.0409985
1582891837822,82.491516,-19.205225,-1.9955221
1582891837850,82.20984,-20.007332,-2.137586
1582891837859,82.30609,-19.319092,-2.2482162
1582891837878,82.38367,-19.01987,-2.2944407
1582891837899,82.43948,-19.070724,-2.631192
1582891837930,82.57239,-19.266619,-2.8176699
1582891837937,82.60739,-19.485777,-2.9797034
